script,runs,warmup,best_s,avg_s,stdev_s,total_s,runs_per_sec,per_1000_s
potentials/main.py,100,1,0.3462814999948023,0.3639145158298197,0.014867410292082878,36.39214454199828,2.7478457578831392,363.9214454199828
potentials/main_gravitation.py,100,1,0.3226258750073612,0.3336209924798459,0.004727215428749968,33.36273316699953,2.997356346659097,333.6273316699953
potentials/mie_potential.py,100,1,0.4015287500078557,0.42997823371042615,0.042029607073902936,42.998471541999606,2.3256640623219136,429.98471541999606
